index,name_recall,name_precision,type_accuracy,value_recall,value_precision,name_info,type_info,value_info
62,1.0,0.6,1.0,0.5,0.5,"[('混凝土保护层', '混凝土保护层剥落'), ('箍筋的无支长度', '箍筋无支长度'), ('柱核芯的约束', '')]","{'混凝土保护层': 1, '箍筋的无支长度': 1}","{'箍筋的无支长度': {'content': [('箍筋的无支长度:足够', '箍筋的无支长度:不减少')], 'recall': 0.5, 'precision': 0.5}}"
63,0.5,1.0,0.5,1.0,1.0,"[('索或拉杆的预应力分布', '预应力分布'), ('结构失效', '结构失效')]","{'索或拉杆的预应力分布': 1, '结构失效': 0}","{'结构失效': {'content': [('结构失效:避免', '结构失效:因个别索松弛'), ('结构失效:发生', '结构失效:因其他原因')], 'recall': 1.0, 'precision': 1.0}}"
64,0.75,0.75,0.6666666666666666,1.0,1.0,"[('混凝土冻融损伤', '混凝土冻融损伤'), ('含水情况', '含水情况'), ('环境正负温度的交替变化', '环境温度变化')]","{'混凝土冻融损伤': 0, '含水情况': 1, '环境正负温度的交替变化': 1}","{'环境正负温度的交替变化': {'content': [('环境正负温度的交替变化:正负温度交替变化', '环境正负温度的交替变化:正负温度交替变化'), ('环境正负温度的交替变化:温度稳定', '环境正负温度的交替变化:温度稳定')], 'recall': 1.0, 'precision': 1.0}}"
57,0.8333333333333334,0.625,0.6,1.0,1.0,"[('建筑结构方案', '建筑结构方案'), ('防震缝设置', '防震缝设置'), ('结构抗震分析模型', '结构抗震分析模型'), ('扭转地震效应', '扭转地震效应'), ('连接处局部应力集中', '连接处局部应力集中')]","{'建筑结构方案': 1, '防震缝设置': 1, '结构抗震分析模型': 1, '扭转地震效应': 0, '连接处局部应力集中': 0}","{'连接处局部应力集中': {'content': [('连接处局部应力集中:加强', '连接处局部应力集中:需要加强'), ('连接处局部应力集中:不加强', '连接处局部应力集中:不需要加强')], 'recall': 1.0, 'precision': 1.0}}"
59,0.75,0.6,1.0,1.0,1.0,"[('预防措施', '预防措施'), ('胀缩变形幅度', '胀缩变形幅度'), ('砌体结构破坏', '房屋结构破坏')]","{'预防措施': 1, '胀缩变形幅度': 1, '砌体结构破坏': 1}","{'砌体结构破坏': {'content': [('砌体结构破坏:发生', '砌体结构破坏:导致'), ('砌体结构破坏:不发生', '砌体结构破坏:避免')], 'recall': 1.0, 'precision': 1.0}}"
60,1.0,1.0,0.6,1.0,1.0,"[('剪力墙的截面积', '墙片截面积'), ('剪力墙的抗剪能力', '抗剪能力'), ('剪力墙的破坏', '剪力墙破坏方式'), ('墙片内的水平钢筋', '水平钢筋'), ('剪力墙承担的剪力', '剪力')]","{'剪力墙的截面积': 1, '剪力墙的抗剪能力': 0, '剪力墙的破坏': 0, '墙片内的水平钢筋': 1, '剪力墙承担的剪力': 1}","{'剪力墙承担的剪力': {'content': [('剪力墙承担的剪力:较大', '剪力墙承担的剪力:较大'), ('剪力墙承担的剪力:较小', '剪力墙承担的剪力:较小')], 'recall': 1.0, 'precision': 1.0}}"
67,0.8,0.8,1.0,0.5,0.3333333333333333,"[('结构的扭转效应', '结构的扭转效应'), ('平面不规则', '平面不规则'), ('质量与刚度偏心', '质量与刚度偏心'), ('抗扭刚度', '抗扭刚度')]","{'结构的扭转效应': 1, '平面不规则': 1, '质量与刚度偏心': 1, '抗扭刚度': 1}","{'抗扭刚度': {'content': [('抗扭刚度:太弱', '抗扭刚度:太弱')], 'recall': 0.5, 'precision': 0.3333333333333333}}"
65,1.0,1.0,1.0,1.0,1.0,"[('地下水流速', '地下水流速'), ('灌注质量', '灌注质量'), ('保护措施', '保护措施')]","{'地下水流速': 1, '灌注质量': 1, '保护措施': 1}","{'保护措施': {'content': [('保护措施:永久套管、护筒或其他保护措施', '保护措施:永久套管'), ('保护措施:永久套管、护筒或其他保护措施', '保护措施:护筒'), ('保护措施:永久套管、护筒或其他保护措施', '保护措施:其他保护措施')], 'recall': 1, 'precision': 1.0}}"
69,0.5,0.6666666666666666,0.5,1.0,1.0,"[('结构布置方案', '结构布置方案'), ('纵墙倒塌', '倒塌风险')]","{'结构布置方案': 1, '纵墙倒塌': 0}","{'纵墙倒塌': {'content': [('纵墙倒塌:可能', '纵墙倒塌:倒塌'), ('纵墙倒塌:不可能', '纵墙倒塌:不倒塌')], 'recall': 1.0, 'precision': 1.0}}"
66,0.8,1.0,1.0,1.0,1.0,"[('混凝土的浇筑温度', '混凝土浇筑温度'), ('混凝土内部温度', '混凝土内部温升'), ('温度应力', '温度应力'), ('混凝土开裂', '混凝土开裂')]","{'混凝土的浇筑温度': 1, '混凝土内部温度': 1, '温度应力': 1, '混凝土开裂': 1}","{'混凝土开裂': {'content': [('混凝土开裂:发生', '混凝土开裂:发生'), ('混凝土开裂:不发生', '混凝土开裂:不发生')], 'recall': 1.0, 'precision': 1.0}}"
68,0.75,0.6,0.6666666666666666,1.0,1.0,"[('桩体稳定性', '桩体失稳'), ('障碍物清除', '清除障碍物'), ('土层硬度', '土层硬度')]","{'桩体稳定性': 0, '障碍物清除': 1, '土层硬度': 1}","{'土层硬度': {'content': [('土层硬度:软土层', '土层硬度:软土层'), ('土层硬度:硬土层', '土层硬度:硬土层')], 'recall': 1.0, 'precision': 1.0}}"
71,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,"[('岩土条件', '岩土条件'), ('水文测试', '水文测试')]","{'岩土条件': 1, '水文测试': 1}","{'水文测试': {'content': [('水文测试:进行', '水文测试:进行'), ('水文测试:不进行', '水文测试:不进行')], 'recall': 1.0, 'precision': 1.0}}"
73,0.75,0.75,0.6666666666666666,0.5,0.5,"[('集中荷载影响区附加横向钢筋配置', '集中荷载'), ('梁受剪箍筋配筋率', '梁受剪箍筋配筋率'), ('斜截面受剪承载力', '斜裂缝及局部受拉裂缝的宽度')]","{'集中荷载影响区附加横向钢筋配置': 0, '梁受剪箍筋配筋率': 1, '斜截面受剪承载力': 1}","{'斜截面受剪承载力': {'content': [('斜截面受剪承载力:不降低', '斜截面受剪承载力:不限制')], 'recall': 0.5, 'precision': 0.5}}"
77,0.5,0.25,1.0,1.0,1.0,"[('注浆措施', '注浆措施')]",{'注浆措施': 1},"{'注浆措施': {'content': [('注浆措施:单液注浆', '注浆措施:单液注浆'), ('注浆措施:多孔间隔注浆', '注浆措施:多孔间隔注浆'), ('注浆措施:缩短浆液凝固时间', '注浆措施:缩短浆液凝固时间')], 'recall': 1.0, 'precision': 1.0}}"
70,1.0,0.4444444444444444,0.75,1.0,1.0,"[('楼板局部开大洞', '楼板局部开大洞'), ('长短柱共用', '长短柱共用'), ('细腰形平面', '细腰形平面'), ('地震扭转效应', '地震扭转效应')]","{'楼板局部开大洞': 1, '长短柱共用': 1, '细腰形平面': 1, '地震扭转效应': 0}","{'地震扭转效应': {'content': [('地震扭转效应:大', '地震扭转效应:大'), ('地震扭转效应:小', '地震扭转效应:小')], 'recall': 1.0, 'precision': 1.0}}"
58,0.875,0.7777777777777778,0.5714285714285714,1.0,1.0,"[('建筑物覆盖面积', '建筑物覆盖面积'), ('膨胀土中的水分变化', '土中水分变化'), ('中部区域隆起', '建筑物中部区域'), ('建筑物四周的升降位移', '基础差异升降位移'), ('建筑结构的次应力', '结构物的次应力'), ('大型结构的跨度和结构形式', '结构形式'), ('建筑物的正常使用', '结构适应能力')]","{'建筑物覆盖面积': 0, '膨胀土中的水分变化': 1, '中部区域隆起': 1, '建筑物四周的升降位移': 0, '建筑结构的次应力': 1, '大型结构的跨度和结构形式': 0, '建筑物的正常使用': 1}","{'建筑物的正常使用': {'content': [('建筑物的正常使用:容易遭到破坏或影响', '建筑物的正常使用:较差'), ('建筑物的正常使用:不易遭到破坏或影响', '建筑物的正常使用:较好')], 'recall': 1.0, 'precision': 1.0}}"
74,0.75,0.75,1.0,1.0,1.0,"[('挡墙稳定性', '挡墙稳定性'), ('墙踵陷入地基', '墙踵陷入地基'), ('挡墙墙身整体性', '挡墙墙身整体性')]","{'挡墙稳定性': 1, '墙踵陷入地基': 1, '挡墙墙身整体性': 1}","{'挡墙墙身整体性': {'content': [('挡墙墙身整体性:保持', '挡墙墙身整体性:保持'), ('挡墙墙身整体性:破坏', '挡墙墙身整体性:破坏')], 'recall': 1.0, 'precision': 1.0}}"
72,1.0,0.8,0.75,1.0,1.0,"[('混凝土入模温度', '混凝土入模温度'), ('混凝土预养时间', '混凝土预养时间'), ('环境温度', '环境温度'), ('混凝土冻伤', '混凝土冻伤程度')]","{'混凝土入模温度': 1, '混凝土预养时间': 0, '环境温度': 1, '混凝土冻伤': 1}","{'混凝土冻伤': {'content': [('混凝土冻伤:冻伤', '混凝土冻伤:内部轻微'), ('混凝土冻伤:冻伤', '混凝土冻伤:外部较严重'), ('混凝土冻伤:未冻伤', '混凝土冻伤:内部轻微'), ('混凝土冻伤:未冻伤', '混凝土冻伤:外部较严重')], 'recall': 1, 'precision': 1}}"
76,1.0,0.75,1.0,1.0,1.0,"[('边坡施工开挖顺序', '开挖顺序'), ('边坡稳定性', '边坡稳定性'), ('弃土弃渣堆填', '弃土弃渣堆填')]","{'边坡施工开挖顺序': 1, '边坡稳定性': 1, '弃土弃渣堆填': 1}","{'弃土弃渣堆填': {'content': [('弃土弃渣堆填:不导致边坡附加变形或破坏', '弃土弃渣堆填:不导致边坡附加变形'), ('弃土弃渣堆填:导致边坡附加变形或破坏', '弃土弃渣堆填:导致边坡附加变形')], 'recall': 1.0, 'precision': 1.0}}"
85,0.4,0.5,1.0,1.0,1.0,"[('锚固加强措施', '锚固措施'), ('锚固粘贴规范程度', '粘贴规范性')]","{'锚固加强措施': 1, '锚固粘贴规范程度': 1}","{'锚固粘贴规范程度': {'content': [('锚固粘贴规范程度:规范', '锚固粘贴规范程度:规范粘贴'), ('锚固粘贴规范程度:不规范', '锚固粘贴规范程度:不规范粘贴')], 'recall': 1.0, 'precision': 1.0}}"
83,0.4,0.4,0.5,1.0,1.0,"[('多道防线', '多道防线'), ('结构承受荷载能力', '结构破坏')]","{'多道防线': 1, '结构承受荷载能力': 0}","{'结构承受荷载能力': {'content': [('结构承受荷载能力:有', '结构承受荷载能力:部分破坏'), ('结构承受荷载能力:无', '结构承受荷载能力:整体破坏')], 'recall': 1.0, 'precision': 1.0}}"
75,0.7142857142857143,1.0,0.8,1.0,1.0,"[('保温层位置', '保温层位置'), ('保护层', '保护层'), ('找平层', '找平层'), ('保温性能', '保温性能'), ('保温层耐久性', '耐久性')]","{'保温层位置': 0, '保护层': 1, '找平层': 1, '保温性能': 1, '保温层耐久性': 1}","{'保温层耐久性': {'content': [('保温层耐久性:提高', '保温层耐久性:提高'), ('保温层耐久性:未提高', '保温层耐久性:未提高')], 'recall': 1.0, 'precision': 1.0}}"
82,0.4,0.3333333333333333,0.5,1.0,1.0,"[('钢筋网砂浆面层材料强度', '钢筋网砂浆面层材料强度'), ('砖柱刚度', '砖柱刚度')]","{'钢筋网砂浆面层材料强度': 1, '砖柱刚度': 0}","{'砖柱刚度': {'content': [('砖柱刚度:增加', '砖柱刚度:增大'), ('砖柱刚度:不增加', '砖柱刚度:不增大')], 'recall': 1.0, 'precision': 1.0}}"
80,1.0,0.8,0.5,1.0,1.0,"[('膨胀土防水毯倒角', '倒角处理材料'), ('转角部位剪切破坏', '阴角倒角尺寸'), ('膨润土颗粒损失', '阳角倒角尺寸'), ('整体防水质量', '倒角处理结果')]","{'膨胀土防水毯倒角': 1, '转角部位剪切破坏': 0, '膨润土颗粒损失': 0, '整体防水质量': 1}","{'整体防水质量': {'content': [('整体防水质量:受影响', '整体防水质量:防水质量影响'), ('整体防水质量:不受影响', '整体防水质量:剪切破坏'), ('整体防水质量:不受影响', '整体防水质量:膨润土颗粒损失')], 'recall': 1, 'precision': 1.0}}"
84,1.0,1.0,1.0,1.0,1.0,"[('板齿滑移', '板齿滑移'), ('木桁架变形', '木桁架变形'), ('板齿抗滑移承载力', '板齿抗滑移承载力')]","{'板齿滑移': 1, '木桁架变形': 1, '板齿抗滑移承载力': 1}","{'板齿抗滑移承载力': {'content': [('板齿抗滑移承载力:验算', '板齿抗滑移承载力:需要验算'), ('板齿抗滑移承载力:不验算', '板齿抗滑移承载力:不需要验算')], 'recall': 1.0, 'precision': 1.0}}"
86,0.6666666666666666,1.0,1.0,1.0,1.0,"[('沉降观测点位置', '沉降观测点位置'), ('沉降观测数据真实性', '沉降观测数据准确性')]","{'沉降观测点位置': 1, '沉降观测数据真实性': 1}","{'沉降观测数据真实性': {'content': [('沉降观测数据真实性:真实', '沉降观测数据真实性:准确'), ('沉降观测数据真实性:失实', '沉降观测数据真实性:失实')], 'recall': 1.0, 'precision': 1.0}}"
78,0.6,0.5,0.0,1.0,1.0,"[('差异沉降', '差异沉降'), ('地基极限承载力', '地基承载力'), ('地基失稳', '失稳')]","{'差异沉降': 0, '地基极限承载力': 0, '地基失稳': 0}","{'地基失稳': {'content': [('地基失稳:发生', '地基失稳:发生'), ('地基失稳:不发生', '地基失稳:不发生')], 'recall': 1.0, 'precision': 1.0}}"
88,0.5,0.5,0.5,1.0,1.0,"[('地基浸水', '地基浸水'), ('地基土冻胀性', '地基土冻胀性')]","{'地基浸水': 1, '地基土冻胀性': 0}","{'地基土冻胀性': {'content': [('地基土冻胀性:增强', '地基土冻胀性:增强'), ('地基土冻胀性:不增强', '地基土冻胀性:未增强')], 'recall': 1.0, 'precision': 1.0}}"
79,1.0,0.8,0.75,1.0,1.0,"[('浇筑长度', '浇筑长度'), ('混凝土收缩', '混凝土收缩'), ('岩石的约束作用', '岩石约束作用'), ('挡土板开裂', '挡土板开裂')]","{'浇筑长度': 1, '混凝土收缩': 1, '岩石的约束作用': 1, '挡土板开裂': 0}","{'挡土板开裂': {'content': [('挡土板开裂:避免', '挡土板开裂:不发生'), ('挡土板开裂:发生', '挡土板开裂:发生')], 'recall': 1.0, 'precision': 1.0}}"
90,0.75,1.0,0.6666666666666666,1.0,1.0,"[('防震缝间距', '防震缝'), ('抗震鉴定', '抗震鉴定'), ('建筑物震害', '建(构)筑物震害')]","{'防震缝间距': 1, '抗震鉴定': 1, '建筑物震害': 0}","{'建筑物震害': {'content': [('建筑物震害:严重', '建筑物震害:严重震害'), ('建筑物震害:轻微', '建筑物震害:轻微震害')], 'recall': 1.0, 'precision': 1.0}}"
92,0.5,1.0,0.5,1.0,1.0,"[('端屋架设置', '屋架结构'), ('端开间塌落', '地震破坏')]","{'端屋架设置': 1, '端开间塌落': 0}","{'端开间塌落': {'content': [('端开间塌落:塌落', '端开间塌落:容易破坏'), ('端开间塌落:不塌落', '端开间塌落:不易破坏')], 'recall': 1.0, 'precision': 1.0}}"
81,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,"[('结构沿竖向刚度或抗侧力承载力', '结构沿竖向刚度'), ('薄弱层的变形和构件应力', '薄弱层的变形'), ('薄弱层的变形和构件应力', '构件应力'), ('采取加强措施', '上、下层侧向刚度变化'), ('采取加强措施', '楼层受力'), ('采取加强措施', '内力'), ('震害', '震害')]","{'结构沿竖向刚度或抗侧力承载力': 1, '薄弱层的变形和构件应力': 1, '采取加强措施': 0}","{'采取加强措施': {'content': [('采取加强措施:不采取加强措施', '采取加强措施:不变')], 'recall': 0.3333333333333333, 'precision': 0.5}}"
89,0.7142857142857143,1.0,1.0,1.0,1.0,"[('水泥用量', '水泥用量'), ('水泥类型', '水泥类型'), ('水化热产生速度', '水化热'), ('外界温度', '外界温度'), ('温差', '温差')]","{'水泥用量': 1, '水泥类型': 1, '水化热产生速度': 1, '外界温度': 1, '温差': 1}","{'温差': {'content': [('温差:大', '温差:大'), ('温差:小', '温差:小')], 'recall': 1.0, 'precision': 1.0}}"
87,0.8333333333333334,0.7142857142857143,0.8,1.0,1.0,"[('地基处理', '地基处理'), ('基础的砌筑质量', '基础的砌筑质量'), ('地基不均匀沉降', '地基不均匀沉降'), ('墙体开裂', '墙体开裂'), ('设置防潮层', '设置防潮层')]","{'地基处理': 1, '基础的砌筑质量': 1, '地基不均匀沉降': 1, '墙体开裂': 0, '设置防潮层': 1}","{'设置防潮层': {'content': [('设置防潮层:设置', '设置防潮层:设置'), ('设置防潮层:未设置', '设置防潮层:未设置')], 'recall': 1.0, 'precision': 1.0}}"
101,1.0,0.6666666666666666,0.5,1.0,1.0,"[('轴向压力', '轴向压力'), ('受剪承载力', '受剪承载力')]","{'轴向压力': 0, '受剪承载力': 1}","{'受剪承载力': {'content': [('受剪承载力:大', '受剪承载力:最大值'), ('受剪承载力:小', '受剪承载力:降低')], 'recall': 1.0, 'precision': 1.0}}"
99,0.6666666666666666,0.5,1.0,1.0,1.0,"[('钢筋网竖筋与墙面的距离', '钢筋网竖筋与墙面的距离'), ('钢筋锈蚀', '钢筋锈蚀情况')]","{'钢筋网竖筋与墙面的距离': 1, '钢筋锈蚀': 1}","{'钢筋锈蚀': {'content': [('钢筋锈蚀:发生', '钢筋锈蚀:锈蚀'), ('钢筋锈蚀:未发生', '钢筋锈蚀:未锈蚀')], 'recall': 1.0, 'precision': 1.0}}"
95,1.0,0.75,0.6666666666666666,1.0,1.0,"[('桥梁倒塌', '桥梁倒塌'), ('抗震设计', '抗震设计'), ('钢筋混凝土墩柱剪切破坏', '构件剪切破坏')]","{'桥梁倒塌': 0, '抗震设计': 1, '钢筋混凝土墩柱剪切破坏': 1}","{'钢筋混凝土墩柱剪切破坏': {'content': [('钢筋混凝土墩柱剪切破坏:发生', '钢筋混凝土墩柱剪切破坏:非脆性破坏'), ('钢筋混凝土墩柱剪切破坏:不发生', '钢筋混凝土墩柱剪切破坏:脆性破坏')], 'recall': 1.0, 'precision': 1.0}}"
93,0.5714285714285714,0.8,0.75,0.6666666666666666,1.0,"[('石子级配', '石子级配'), ('石子粒径', '石子粒径'), ('石子空隙率', '石子空隙率'), ('工程类型', '工程类型')]","{'石子级配': 1, '石子粒径': 1, '石子空隙率': 1, '工程类型': 0}","{'工程类型': {'content': [('工程类型:超长工程', '工程类型:超长'), ('工程类型:高强易裂工程', '工程类型:高强易裂')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
98,0.5,0.5,1.0,1.0,1.0,"[('基坑外水位的降深', '基坑外水位'), ('基坑工程安全', '基坑工程安全')]","{'基坑外水位的降深': 1, '基坑工程安全': 1}","{'基坑工程安全': {'content': [('基坑工程安全:安全', '基坑工程安全:安全'), ('基坑工程安全:不安全', '基坑工程安全:不安全')], 'recall': 1.0, 'precision': 1.0}}"
94,1.0,0.75,0.3333333333333333,1.0,1.0,"[('埋置深度', '埋置深度'), ('抗倾覆和抗滑移稳定性', '抗倾覆稳定性'), ('严重后果', '严重后果')]","{'埋置深度': 1, '抗倾覆和抗滑移稳定性': 0, '严重后果': 0}","{'严重后果': {'content': [('严重后果:可能发生', '严重后果:可能导致'), ('严重后果:不会发生', '严重后果:不可能导致')], 'recall': 1.0, 'precision': 1.0}}"
97,0.8,0.8,1.0,0.5,0.5,"[('换能器的运动状态', '换能器的运动状态'), ('电缆线的松弛程度', '电缆线的松弛程度'), ('换能器位置的准确性', '换能器位置的准确性'), ('检测方法', '检测方法')]","{'换能器的运动状态': 1, '电缆线的松弛程度': 1, '换能器位置的准确性': 1, '检测方法': 1}","{'检测方法': {'content': [('检测方法:从桩底开始同步提升换能器进行检测', '检测方法:从桩底开始同步提升检测')], 'recall': 0.5, 'precision': 0.5}}"
91,0.7142857142857143,0.8333333333333334,0.8,0.5,0.5,"[('连接方式', '连接方式'), ('地震反应', '地震反应'), ('应力集中', '应力集中'), ('短柱效应', '短柱效应'), ('计算和加强措施难度', '计算和加强措施')]","{'连接方式': 1, '地震反应': 1, '应力集中': 1, '短柱效应': 1, '计算和加强措施难度': 0}","{'计算和加强措施难度': {'content': [('计算和加强措施难度:困难', '计算和加强措施难度:困难')], 'recall': 0.5, 'precision': 0.5}}"
102,0.5,0.75,0.6666666666666666,0.5,0.5,"[('水位上升', '水位'), ('工程上浮', '工程上浮'), ('工程防水层破坏', '防水层破坏')]","{'水位上升': 1, '工程上浮': 0, '工程防水层破坏': 1}","{'工程防水层破坏': {'content': [('工程防水层破坏:不破坏', '工程防水层破坏:未破坏')], 'recall': 0.5, 'precision': 0.5}}"
96,1.0,1.0,0.0,1.0,1.0,"[('季节气候变化', '季节气候'), ('膨胀土涨缩变形', '膨胀土'), ('地基变形', '地基变形'), ('建筑物损坏', '建筑物损坏')]","{'季节气候变化': 0, '膨胀土涨缩变形': 0, '地基变形': 0, '建筑物损坏': 0}","{'建筑物损坏': {'content': [('建筑物损坏:开裂', '建筑物损坏:开裂'), ('建筑物损坏:完好', '建筑物损坏:完好')], 'recall': 1.0, 'precision': 1.0}}"
100,0.6,0.75,1.0,1.0,1.0,"[('后浇带设置', '后浇带设置'), ('预应力摩擦损失', '预应力摩擦损失'), ('轴向预加力吸收', '轴向预加力吸收')]","{'后浇带设置': 1, '预应力摩擦损失': 1, '轴向预加力吸收': 1}","{'轴向预加力吸收': {'content': [('轴向预加力吸收:被竖向结构吸收多', '轴向预加力吸收:被竖向结构吸收较多'), ('轴向预加力吸收:被竖向结构吸收少', '轴向预加力吸收:被竖向结构吸收较少')], 'recall': 1.0, 'precision': 1.0}}"
