index,name_recall,name_precision,type_accuracy,value_recall,value_precision,name_info,type_info,value_info
53,0.75,0.5,0.6666666666666666,1.0,1.0,"[('构件的延性性能', '构件的非弹性变形'), ('非预应力钢筋的配置', '非预应力钢筋的配置'), ('非预应力钢筋承担的弯矩设计值', '非预应力钢筋承担的弯矩设计值')]","{'构件的延性性能': 0, '非预应力钢筋的配置': 1, '非预应力钢筋承担的弯矩设计值': 1}","{'非预应力钢筋承担的弯矩设计值': {'content': [('非预应力钢筋承担的弯矩设计值:不小于65％', '非预应力钢筋承担的弯矩设计值:不小于65％'), ('非预应力钢筋承担的弯矩设计值:小于65％', '非预应力钢筋承担的弯矩设计值:小于65％')], 'recall': 1.0, 'precision': 1.0}}"
59,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,"[('预防措施', '预防措施'), ('胀缩变形幅度', '胀缩变形幅度')]","{'预防措施': 1, '胀缩变形幅度': 1}","{'胀缩变形幅度': {'content': [('胀缩变形幅度:10mm～20mm', '胀缩变形幅度:10mm～20mm')], 'recall': 0.3333333333333333, 'precision': 0.5}}"
61,0.4,0.2857142857142857,0.5,1.0,1.0,"[('无粘结构造层厚度', '无粘结构造层厚度'), ('混凝土开裂', '混凝土开裂')]","{'无粘结构造层厚度': 1, '混凝土开裂': 0}","{'混凝土开裂': {'content': [('混凝土开裂:开裂', '混凝土开裂:可能发生'), ('混凝土开裂:不开裂', '混凝土开裂:不太可能发生')], 'recall': 1.0, 'precision': 1.0}}"
56,1.0,1.0,1.0,1.0,1.0,"[('洞口角部钢筋配置', '洞口角部配置斜筋'), ('局部钢筋间距', '钢筋间距'), ('混凝土振捣难度', '混凝土振捣'), ('钢筋密度', '钢筋密度')]","{'洞口角部钢筋配置': 1, '局部钢筋间距': 1, '混凝土振捣难度': 1, '钢筋密度': 1}","{'钢筋密度': {'content': [('钢筋密度:较密', '钢筋密度:钢筋较密'), ('钢筋密度:适中', '钢筋密度:钢筋适中')], 'recall': 1.0, 'precision': 1.0}}"
60,0.6,0.6,0.3333333333333333,1.0,1.0,"[('剪力墙的抗剪能力', '剪力墙的抗剪能力'), ('剪力墙的破坏', '剪力墙的破坏类型'), ('墙片内的水平钢筋', '墙片内的水平钢筋')]","{'剪力墙的抗剪能力': 0, '剪力墙的破坏': 0, '墙片内的水平钢筋': 1}","{'墙片内的水平钢筋': {'content': [('墙片内的水平钢筋:增加', '墙片内的水平钢筋:增加'), ('墙片内的水平钢筋:不增加', '墙片内的水平钢筋:不增加')], 'recall': 1.0, 'precision': 1.0}}"
62,1.0,0.6,1.0,1.0,1.0,"[('混凝土保护层', '混凝土保护层剥落'), ('箍筋的无支长度', '箍筋无支长度'), ('柱核芯的约束', '钢筋笼子对柱核芯的约束作用')]","{'混凝土保护层': 1, '箍筋的无支长度': 1, '柱核芯的约束': 1}","{'柱核芯的约束': {'content': [('柱核芯的约束:有效', '柱核芯的约束:有效'), ('柱核芯的约束:无效', '柱核芯的约束:无效')], 'recall': 1.0, 'precision': 1.0}}"
68,0.5,0.6666666666666666,0.5,1.0,1.0,"[('桩体稳定性', '桩体稳定性'), ('障碍物清除', '桩位上的障碍物')]","{'桩体稳定性': 1, '障碍物清除': 0}","{'障碍物清除': {'content': [('障碍物清除:清除', '障碍物清除:不存在'), ('障碍物清除:未清除', '障碍物清除:存在')], 'recall': 1.0, 'precision': 1.0}}"
76,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,"[('边坡稳定性', '边坡稳定性'), ('弃土弃渣堆填', '弃土弃渣堆填')]","{'边坡稳定性': 1, '弃土弃渣堆填': 0}","{'弃土弃渣堆填': {'content': [('弃土弃渣堆填:不导致边坡附加变形或破坏', '弃土弃渣堆填:不导致边坡附加变形或破坏'), ('弃土弃渣堆填:导致边坡附加变形或破坏', '弃土弃渣堆填:导致边坡附加变形或破坏')], 'recall': 1.0, 'precision': 1.0}}"
57,0.8333333333333334,0.7142857142857143,0.6,1.0,1.0,"[('建筑结构方案', '建筑结构方案'), ('防震缝设置', '防震缝设置'), ('结构抗震分析模型', '结构抗震分析模型'), ('扭转地震效应', '扭转地震效应'), ('连接处局部应力集中', '连接处局部应力集中')]","{'建筑结构方案': 1, '防震缝设置': 1, '结构抗震分析模型': 1, '扭转地震效应': 0, '连接处局部应力集中': 0}","{'连接处局部应力集中': {'content': [('连接处局部应力集中:加强', '连接处局部应力集中:需要加强'), ('连接处局部应力集中:不加强', '连接处局部应力集中:不需要加强')], 'recall': 1.0, 'precision': 1.0}}"
69,0.5,1.0,1.0,1.0,1.0,"[('结构布置方案', '结构布置方案'), ('纵墙倒塌', '纵墙破坏')]","{'结构布置方案': 1, '纵墙倒塌': 1}","{'纵墙倒塌': {'content': [('纵墙倒塌:可能', '纵墙倒塌:未弯曲破坏'), ('纵墙倒塌:不可能', '纵墙倒塌:弯曲破坏')], 'recall': 1.0, 'precision': 1.0}}"
66,0.6,0.75,1.0,1.0,1.0,"[('混凝土的浇筑温度', '混凝土浇筑温度'), ('温度应力', '温度应力'), ('混凝土开裂', '混凝土开裂')]","{'混凝土的浇筑温度': 1, '温度应力': 1, '混凝土开裂': 1}","{'混凝土开裂': {'content': [('混凝土开裂:发生', '混凝土开裂:发生'), ('混凝土开裂:不发生', '混凝土开裂:不发生')], 'recall': 1.0, 'precision': 1.0}}"
64,0.75,0.75,0.6666666666666666,1.0,1.0,"[('混凝土冻融损伤', '混凝土冻融损伤'), ('含水情况', '含水情况'), ('环境正负温度的交替变化', '环境温度变化')]","{'混凝土冻融损伤': 0, '含水情况': 1, '环境正负温度的交替变化': 1}","{'环境正负温度的交替变化': {'content': [('环境正负温度的交替变化:正负温度交替变化', '环境正负温度的交替变化:正负温度交替变化'), ('环境正负温度的交替变化:温度稳定', '环境正负温度的交替变化:温度稳定')], 'recall': 1.0, 'precision': 1.0}}"
58,0.875,0.7777777777777778,1.0,1.0,1.0,"[('建筑物覆盖面积', '建筑覆盖面积'), ('膨胀土中的水分变化', '膨胀土中的水分变化'), ('中部区域隆起', '建筑物中部区域的水分迁移'), ('建筑物四周的升降位移', '建筑物四周的升降位移'), ('建筑结构的次应力', '建筑结构的次应力'), ('大型结构的跨度和结构形式', '大型结构的跨度'), ('建筑物的正常使用', '建筑结构的适应能力')]","{'建筑物覆盖面积': 1, '膨胀土中的水分变化': 1, '中部区域隆起': 1, '建筑物四周的升降位移': 1, '建筑结构的次应力': 1, '大型结构的跨度和结构形式': 1, '建筑物的正常使用': 1}","{'建筑物的正常使用': {'content': [('建筑物的正常使用:容易遭到破坏或影响', '建筑物的正常使用:较差'), ('建筑物的正常使用:不易遭到破坏或影响', '建筑物的正常使用:较好')], 'recall': 1.0, 'precision': 1.0}}"
65,1.0,0.75,1.0,1.0,1.0,"[('地下水流速', '地下水流速'), ('灌注质量', '灌注质量'), ('保护措施', '保护措施')]","{'地下水流速': 1, '灌注质量': 1, '保护措施': 1}","{'保护措施': {'content': [('保护措施:永久套管、护筒或其他保护措施', '保护措施:采用永久套管'), ('保护措施:永久套管、护筒或其他保护措施', '保护措施:采用护筒'), ('保护措施:不采取保护措施', '保护措施:其他保护措施')], 'recall': 1, 'precision': 1.0}}"
71,1.0,1.0,1.0,1.0,1.0,"[('边坡安全', '边坡失稳'), ('岩土条件', '岩土条件'), ('水文测试', '水文测试')]","{'边坡安全': 1, '岩土条件': 1, '水文测试': 1}","{'水文测试': {'content': [('水文测试:进行', '水文测试:进行'), ('水文测试:不进行', '水文测试:不进行')], 'recall': 1.0, 'precision': 1.0}}"
67,0.8,1.0,0.25,1.0,1.0,"[('结构的扭转效应', '结构的扭转效应'), ('平面不规则', '平面不规则'), ('质量与刚度偏心', '质量与刚度偏心'), ('抗扭刚度', '抗扭刚度')]","{'结构的扭转效应': 1, '平面不规则': 0, '质量与刚度偏心': 0, '抗扭刚度': 0}","{'抗扭刚度': {'content': [('抗扭刚度:太弱', '抗扭刚度:太弱'), ('抗扭刚度:足够', '抗扭刚度:足够')], 'recall': 1.0, 'precision': 1.0}}"
74,0.75,0.75,1.0,1.0,1.0,"[('挡墙稳定性', '挡墙稳定性'), ('墙踵陷入地基', '墙踵陷入地基'), ('挡墙墙身整体性', '挡墙墙身整体性')]","{'挡墙稳定性': 1, '墙踵陷入地基': 1, '挡墙墙身整体性': 1}","{'挡墙墙身整体性': {'content': [('挡墙墙身整体性:保持', '挡墙墙身整体性:保持'), ('挡墙墙身整体性:破坏', '挡墙墙身整体性:破坏')], 'recall': 1.0, 'precision': 1.0}}"
77,1.0,0.375,0.5,1.0,1.0,"[('注浆措施', '单液注浆'), ('注浆措施', '多孔间隔注浆'), ('附加沉降', '土体沉降和位移')]","{'注浆措施': 1, '附加沉降': 0}","{'附加沉降': {'content': [('附加沉降:减少', '附加沉降:沉降'), ('附加沉降:不减少', '附加沉降:不沉降')], 'recall': 1.0, 'precision': 1.0}}"
70,1.0,0.5,0.5,1.0,1.0,"[('楼板局部开大洞', '楼板局部开大洞'), ('长短柱共用', '长短柱共用'), ('细腰形平面', '细腰形平面'), ('地震扭转效应', '地震扭转效应')]","{'楼板局部开大洞': 0, '长短柱共用': 1, '细腰形平面': 1, '地震扭转效应': 0}","{'地震扭转效应': {'content': [('地震扭转效应:大', '地震扭转效应:大'), ('地震扭转效应:小', '地震扭转效应:小')], 'recall': 1.0, 'precision': 1.0}}"
72,1.0,1.0,1.0,1.0,0.6666666666666666,"[('混凝土入模温度', '混凝土入模温度'), ('混凝土预养时间', '混凝土预养时间'), ('环境温度', '环境温度'), ('混凝土冻伤', '混凝土冻伤程度')]","{'混凝土入模温度': 1, '混凝土预养时间': 1, '环境温度': 1, '混凝土冻伤': 1}","{'混凝土冻伤': {'content': [('混凝土冻伤:冻伤', '混凝土冻伤:内部轻微'), ('混凝土冻伤:冻伤', '混凝土冻伤:外部较严重')], 'recall': 1.0, 'precision': 0.6666666666666666}}"
73,1.0,0.8,0.75,1.0,1.0,"[('集中荷载影响区附加横向钢筋配置', '附加横向钢筋配置'), ('梁受剪箍筋配筋率', '梁受剪箍筋配筋率'), ('斜截面受剪承载力', '斜截面受剪承载力'), ('下部混凝土斜裂缝及局部受拉裂缝', '斜裂缝及局部受拉裂缝宽度')]","{'集中荷载影响区附加横向钢筋配置': 1, '梁受剪箍筋配筋率': 1, '斜截面受剪承载力': 1, '下部混凝土斜裂缝及局部受拉裂缝': 0}","{'下部混凝土斜裂缝及局部受拉裂缝': {'content': [('下部混凝土斜裂缝及局部受拉裂缝:有', '下部混凝土斜裂缝及局部受拉裂缝:未限制'), ('下部混凝土斜裂缝及局部受拉裂缝:无', '下部混凝土斜裂缝及局部受拉裂缝:限制')], 'recall': 1.0, 'precision': 1.0}}"
75,0.7142857142857143,1.0,0.8,0.5,0.5,"[('保温层位置', '保温层位置'), ('保护层', '保护层设置'), ('找平层', '找平层设置'), ('保温性能', '保温性能'), ('保温层耐久性', '耐久性')]","{'保温层位置': 0, '保护层': 1, '找平层': 1, '保温性能': 1, '保温层耐久性': 1}","{'保温层耐久性': {'content': [('保温层耐久性:提高', '保温层耐久性:提高')], 'recall': 0.5, 'precision': 0.5}}"
83,0.6,0.3,1.0,1.0,1.0,"[('薄弱部位', '薄弱部位'), ('多道防线', '多道防线'), ('结构承受荷载能力', '承受荷载能力')]","{'薄弱部位': 1, '多道防线': 1, '结构承受荷载能力': 1}","{'结构承受荷载能力': {'content': [('结构承受荷载能力:有', '结构承受荷载能力:保持'), ('结构承受荷载能力:无', '结构承受荷载能力:丧失')], 'recall': 1.0, 'precision': 1.0}}"
84,1.0,1.0,1.0,1.0,1.0,"[('板齿滑移', '板齿滑移'), ('木桁架变形', '木桁架变形'), ('板齿抗滑移承载力', '板齿抗滑移承载力')]","{'板齿滑移': 1, '木桁架变形': 1, '板齿抗滑移承载力': 1}","{'板齿抗滑移承载力': {'content': [('板齿抗滑移承载力:验算', '板齿抗滑移承载力:需要验算'), ('板齿抗滑移承载力:不验算', '板齿抗滑移承载力:不需要验算')], 'recall': 1.0, 'precision': 1.0}}"
88,0.5,0.6666666666666666,0.5,1.0,1.0,"[('地基浸水', '地基浸水'), ('地基土冻胀性', '地基土冻胀性')]","{'地基浸水': 1, '地基土冻胀性': 0}","{'地基土冻胀性': {'content': ['地基土冻胀性:增强', '地基土冻胀性:不增强'], 'recall': 1.0, 'precision': 1.0}}"
78,1.0,0.7142857142857143,0.4,1.0,1.0,"[('基础尺寸', '基础尺寸'), ('基底压力', '附属建筑物基底压力'), ('差异沉降', '差异沉降'), ('地基极限承载力', '地基极限承载力'), ('地基失稳', '失稳')]","{'基础尺寸': 1, '基底压力': 1, '差异沉降': 0, '地基极限承载力': 0, '地基失稳': 0}","{'地基失稳': {'content': [('地基失稳:发生', '地基失稳:可能'), ('地基失稳:不发生', '地基失稳:不可能')], 'recall': 1.0, 'precision': 1.0}}"
80,0.75,0.42857142857142855,1.0,1.0,1.0,"[('膨润土颗粒损失', '膨润土颗粒损失'), ('整体防水质量', '防水质量'), ('转角部位剪切破坏', '转角部位破坏')]","{'膨润土颗粒损失': 1, '整体防水质量': 1, '转角部位剪切破坏': 1}","{'转角部位剪切破坏': {'content': [('转角部位剪切破坏:出现', '转角部位剪切破坏:剪切破坏'), ('转角部位剪切破坏:不出现', '转角部位剪切破坏:无剪切破坏')], 'recall': 1.0, 'precision': 1.0}}"
82,0.6,0.6,0.6666666666666666,1.0,1.0,"[('砖柱加固', '砖柱加固'), ('钢筋网砂浆面层材料强度', '钢筋网砂浆面层材料强度'), ('砖柱承载力', '抗震承载力')]","{'砖柱加固': 1, '钢筋网砂浆面层材料强度': 1, '砖柱承载力': 0}","{'砖柱承载力': {'content': [('砖柱承载力:增加充足', '砖柱承载力:抗震承载力充足'), ('砖柱承载力:增加不足', '砖柱承载力:抗震承载力不足')], 'recall': 1.0, 'precision': 1.0}}"
79,1.0,1.0,1.0,1.0,1.0,"[('浇筑长度', '浇筑长度'), ('混凝土收缩', '混凝土收缩'), ('岩石的约束作用', '岩石的约束作用'), ('挡土板开裂', '挡土板开裂')]","{'浇筑长度': 1, '混凝土收缩': 1, '岩石的约束作用': 1, '挡土板开裂': 1}","{'挡土板开裂': {'content': [('挡土板开裂:避免', '挡土板开裂:不发生'), ('挡土板开裂:发生', '挡土板开裂:发生')], 'recall': 1.0, 'precision': 1.0}}"
86,1.0,1.0,1.0,0.5,0.5,"[('沉降观测点位置', '沉降观测点位置'), ('承压板变形', '承压板变形'), ('沉降观测数据真实性', '沉降观测数据')]","{'沉降观测点位置': 1, '承压板变形': 1, '沉降观测数据真实性': 1}","{'沉降观测数据真实性': {'content': [('沉降观测数据真实性:失实', '沉降观测数据真实性:失实')], 'recall': 0.5, 'precision': 0.5}}"
90,0.75,0.75,0.6666666666666666,1.0,1.0,"[('防震缝间距', '防震缝'), ('抗震鉴定', '抗震鉴定'), ('建筑物震害', '建筑物震害')]","{'防震缝间距': 0, '抗震鉴定': 1, '建筑物震害': 1}","{'建筑物震害': {'content': [('建筑物震害:严重', '建筑物震害:严重'), ('建筑物震害:轻微', '建筑物震害:轻微')], 'recall': 1.0, 'precision': 1.0}}"
81,1.0,0.8333333333333334,0.5,1.0,1.0,"[('结构沿竖向刚度或抗侧力承载力', '结构沿竖向刚度变化'), ('薄弱层的变形和构件应力', '薄弱层变形'), ('薄弱层的变形和构件应力', '构件应力集中'), ('采取加强措施', '刚度变化楼层受力'), ('震害', '相邻楼层内力')]","{'结构沿竖向刚度或抗侧力承载力': 1, '薄弱层的变形和构件应力': 1, '采取加强措施': 0, '震害': 0}","{'震害': {'content': [('震害:无', '震害:内力正常'), ('震害:有', '震害:内力增大')], 'recall': 1.0, 'precision': 1.0}}"
92,0.75,1.0,0.6666666666666666,1.0,1.0,"[('端屋架设置', '端屋架设置'), ('山墙', '山墙破坏'), ('端开间塌落', '端开间塌落')]","{'端屋架设置': 1, '山墙': 1, '端开间塌落': 0}","{'端开间塌落': {'content': [('端开间塌落:塌落', '端开间塌落:端开间塌落'), ('端开间塌落:不塌落', '端开间塌落:端开间未塌落')], 'recall': 1.0, 'precision': 1.0}}"
85,1.0,1.0,0.6,1.0,1.0,"[('受弯构件受拉区粘贴钢板', '粘贴钢板的锚固措施'), ('锚固加强措施', '粘贴钢板的粘贴规范性'), ('粘钢薄弱部位', '粘钢的完整性'), ('锚固粘贴规范程度', '粘贴钢板的粘贴规范性'), ('脆性剥离或剪坏', '胶层与混凝土粘合面的应力状态')]","{'受弯构件受拉区粘贴钢板': 1, '锚固加强措施': 1, '粘钢薄弱部位': 0, '锚固粘贴规范程度': 1, '脆性剥离或剪坏': 0}","{'脆性剥离或剪坏': {'content': [('脆性剥离或剪坏:发生', '脆性剥离或剪坏:产生较大剪应力峰值和法向正应力集中'), ('脆性剥离或剪坏:不发生', '脆性剥离或剪坏:剪应力和法向正应力分布均匀')], 'recall': 1.0, 'precision': 1.0}}"
87,0.8333333333333334,1.0,0.8,1.0,1.0,"[('地基处理', '地基处理'), ('基础的砌筑质量', '基础的砌筑质量'), ('地基不均匀沉降', '地基不均匀沉降'), ('墙体开裂', '墙体开裂'), ('设置防潮层', '设置防潮层')]","{'地基处理': 1, '基础的砌筑质量': 1, '地基不均匀沉降': 1, '墙体开裂': 0, '设置防潮层': 1}","{'设置防潮层': {'content': [('设置防潮层:设置', '设置防潮层:设置'), ('设置防潮层:未设置', '设置防潮层:不设置')], 'recall': 1.0, 'precision': 1.0}}"
98,0.5,0.4,0.5,1.0,1.0,"[('基坑外水位的降深', '保持基坑外水位的降深'), ('设置有效的止水墙', '止水墙工程质量')]","{'基坑外水位的降深': 0, '设置有效的止水墙': 1}","{'设置有效的止水墙': {'content': [('设置有效的止水墙:设置', '设置有效的止水墙:工程精细不漏水'), ('设置有效的止水墙:不设置', '设置有效的止水墙:工程粗糙漏水')], 'recall': 1.0, 'precision': 1.0}}"
99,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,"[('钢筋网竖筋与墙面的距离', '钢筋网竖筋与墙面的距离'), ('加固效果', '加固效果')]","{'钢筋网竖筋与墙面的距离': 0, '加固效果': 1}","{'加固效果': {'content': [('加固效果:失效', '加固效果:失效'), ('加固效果:有效', '加固效果:有效')], 'recall': 1.0, 'precision': 1.0}}"
91,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,"[('地震反应', '地震反应'), ('应力集中', '应力集中'), ('短柱效应', '短柱效应'), ('排架柱影响', '排架柱影响'), ('柱顶连接和屋盖结构影响', '柱顶连接和相邻屋盖结构的影响'), ('计算和加强措施难度', '计算和加强措施的困难程度')]","{'地震反应': 1, '应力集中': 1, '短柱效应': 1, '排架柱影响': 1, '柱顶连接和屋盖结构影响': 1, '计算和加强措施难度': 1}","{'计算和加强措施难度': {'content': [('计算和加强措施难度:困难', '计算和加强措施难度:较困难'), ('计算和加强措施难度:容易', '计算和加强措施难度:较容易')], 'recall': 1.0, 'precision': 1.0}}"
89,0.8571428571428571,1.0,1.0,1.0,1.0,"[('水泥用量', '水泥用量'), ('水泥类型', '水泥类型'), ('水泥颗粒大小', '水泥颗粒大小'), ('水化热产生速度', '水化热产生速度'), ('外界温度', '外界温度'), ('温差', '温差')]","{'水泥用量': 1, '水泥类型': 1, '水泥颗粒大小': 1, '水化热产生速度': 1, '外界温度': 1, '温差': 1}","{'温差': {'content': [('温差:大', '温差:小'), ('温差:小', '温差:大')], 'recall': 1.0, 'precision': 1.0}}"
94,1.0,0.75,0.3333333333333333,1.0,1.0,"[('埋置深度', '基础埋置深度'), ('抗倾覆和抗滑移稳定性', '抗倾覆稳定性'), ('严重后果', '严重后果')]","{'埋置深度': 1, '抗倾覆和抗滑移稳定性': 0, '严重后果': 0}","{'严重后果': {'content': [('严重后果:可能发生', '严重后果:可能发生'), ('严重后果:不会发生', '严重后果:不会发生')], 'recall': 1.0, 'precision': 1.0}}"
95,1.0,0.5,0.6666666666666666,1.0,1.0,"[('桥梁倒塌', '桥梁倒塌'), ('抗震设计', '抗震设计'), ('钢筋混凝土墩柱剪切破坏', '钢筋混凝土墩柱剪切破坏')]","{'桥梁倒塌': 0, '抗震设计': 1, '钢筋混凝土墩柱剪切破坏': 1}","{'钢筋混凝土墩柱剪切破坏': {'content': [('钢筋混凝土墩柱剪切破坏:发生', '钢筋混凝土墩柱剪切破坏:发生'), ('钢筋混凝土墩柱剪切破坏:不发生', '钢筋混凝土墩柱剪切破坏:不发生')], 'recall': 1.0, 'precision': 1.0}}"
101,1.0,0.6666666666666666,0.5,1.0,1.0,"[('轴向压力', '轴向压力'), ('受剪承载力', '受剪承载力')]","{'轴向压力': 0, '受剪承载力': 1}","{'受剪承载力': {'content': [('受剪承载力:大', '受剪承载力:最大值'), ('受剪承载力:小', '受剪承载力:降低')], 'recall': 1.0, 'precision': 1.0}}"
97,0.8,0.8,1.0,1.0,1.0,"[('换能器的运动状态', '换能器的运动状态'), ('电缆线的松弛程度', '电缆线的松弛程度'), ('换能器位置的准确性', '换能器位置的准确性'), ('检测方法', '检测方法')]","{'换能器的运动状态': 1, '电缆线的松弛程度': 1, '换能器位置的准确性': 1, '检测方法': 1}","{'检测方法': {'content': ['检测方法:从桩底开始同步提升换能器进行检测', '检测方法:其他检测方法'], 'recall': 1.0, 'precision': 1.0}}"
93,0.8571428571428571,1.0,0.5,1.0,1.0,"[('石子级配', '石子级配'), ('石子粒径', '石子粒径'), ('石子形状', '石子形状'), ('石子空隙率', '石子空隙率'), ('灰浆用量', '灰浆用量'), ('工程类型', '工程类型')]","{'石子级配': 1, '石子粒径': 1, '石子形状': 0, '石子空隙率': 1, '灰浆用量': 0, '工程类型': 0}","{'工程类型': {'content': [('工程类型:超长工程', '工程类型:超长工程'), ('工程类型:高强易裂工程', '工程类型:高强易裂工程'), ('工程类型:普通工程', '工程类型:普通工程')], 'recall': 1.0, 'precision': 1.0}}"
100,0.8,1.0,1.0,1.0,1.0,"[('预应力筋张拉锚固方式', '预应力筋张拉锚固方式'), ('后浇带设置', '后浇带设置'), ('预应力摩擦损失', '预应力摩擦损失'), ('轴向预加力吸收', '轴向预加力吸收')]","{'预应力筋张拉锚固方式': 1, '后浇带设置': 1, '预应力摩擦损失': 1, '轴向预加力吸收': 1}","{'轴向预加力吸收': {'content': [('轴向预加力吸收:被竖向结构吸收多', '轴向预加力吸收:被竖向结构吸收较多'), ('轴向预加力吸收:被竖向结构吸收少', '轴向预加力吸收:被竖向结构吸收较少')], 'recall': 1.0, 'precision': 1.0}}"
96,1.0,1.0,0.75,1.0,1.0,"[('季节气候变化', '季节气候变化'), ('膨胀土涨缩变形', '膨胀土'), ('膨胀土涨缩变形', '吸水膨胀'), ('膨胀土涨缩变形', '失水收缩'), ('地基变形', '地基升降变形'), ('建筑物损坏', '建筑物开裂损坏')]","{'季节气候变化': 1, '膨胀土涨缩变形': 1, '地基变形': 1, '建筑物损坏': 0}","{'建筑物损坏': {'content': [('建筑物损坏:开裂', '建筑物损坏:可能发生'), ('建筑物损坏:完好', '建筑物损坏:不会发生')], 'recall': 1.0, 'precision': 1.0}}"
102,1.0,1.0,0.5,1.0,1.0,"[('水位上升', '水位上升'), ('工程上浮', '工程上浮'), ('工程防水层破坏', '工程防水层破坏'), ('防水工程完工', '工程防水层破坏'), ('回填作业', '回填作业'), ('降水作业', '降水作业')]","{'水位上升': 1, '工程上浮': 1, '工程防水层破坏': 0, '防水工程完工': 1, '回填作业': 0, '降水作业': 0}","{'降水作业': {'content': [('降水作业:至回填作业完成', '降水作业:停止'), ('降水作业:提前停止', '降水作业:停止')], 'recall': 1.0, 'precision': 1.0}}"
